識別番号,頻出度,分野,頁,正誤1,問題番号,文章,漢字,読み,送り仮名,補足
2753,B,f故事・諺,③,x,49,鐸は声を以て自らやぶる。,鐸,たく,,
2754,B,f故事・諺,③,x,50,一竿の風月。,一竿,いっかん,,
2755,B,f故事・諺,③,,51,箸にも棒にもかからぬ。,箸,はし,,
2756,B,f故事・諺,③,,52,目から鱗が落ちる。,鱗,うろこ,,
2757,B,f故事・諺,③,,53,大魚は小池に棲まず。,棲,す,む,
2758,B,f故事・諺,③,,54,喉元過ぎれば熱さを忘れる。,喉元,のどもと,,
2759,B,f故事・諺,③,,55,同病相憐れむ。,憐,あわ,れむ,
2760,B,f故事・諺,③,x,56,文章は経国の大業にして不朽の盛事なり。,盛事,せいじ,,
2761,B,g対義語・類義語,①,x,1,安泰,危胎,きたい,あんたい,対義語
2762,B,g対義語・類義語,①,x,2,捷径,迂路,うろ,しょうけい,対義語
2763,B,g対義語・類義語,①,x,3,該博,蒙昧,もうまい,がいはく,対義語
2764,B,g対義語・類義語,①,x,4,遵奉,背馳,はいち,じゅんぽう,対義語
2765,B,g対義語・類義語,①,,5,瞬間,永劫,えいごう,しゅんかん,対義語
2766,B,g対義語・類義語,①,,6,絶賛,罵倒,ばとう,ぜっさん,対義語
2767,B,g対義語・類義語,①,x,7,怜利,魯鈍,ろどん,れいり,対義語
2768,B,g対義語・類義語,①,x,8,放縦,自制,じせい,ほうじゅう,対義語
2769,B,g対義語・類義語,①,,9,泰然,狼狽,ろうばい,たいぜん,対義語
2770,B,g対義語・類義語,①,,10,獲得,喪失,そうしつ,かくとく,対義語
2771,B,g対義語・類義語,①,,11,卓越,傑出,けっしゅつ,たくえつ,類義語
2772,B,g対義語・類義語,①,,12,極意,秘訣,ひけつ,ごくい,類義語
2773,B,g対義語・類義語,①,x,13,糊塗,弥縫,びほう,こと,類義語
2774,B,g対義語・類義語,①,x,14,争覇,逐鹿,ちくろく,そうは,類義語
2775,B,g対義語・類義語,①,x,15,破天荒,未曾有,みぞう,はてんこう,類義語
2776,B,g対義語・類義語,①,x,16,魔手,爪牙,そうが,ましゅ,類義語
2777,B,g対義語・類義語,①,x,17,沈滞,凋落,ちょうらく,ちんたい,類義語
2778,B,g対義語・類義語,①,,18,利発,聡明,そうめい,りはつ,類義語
2779,B,g対義語・類義語,①,x,19,突然,俄然,がぜん,とつぜん,類義語
2780,B,g対義語・類義語,①,,20,戯言,妄語,もうご,たわごと,類義語
2781,B,g対義語・類義語,①,,21,旧套,斬新,ざんしん,きゅうとう,対義語
2782,B,g対義語・類義語,①,,22,清楚,濃艶,のうえん,せいそ,対義語
2783,B,g対義語・類義語,①,,23,潤沢,逼迫,ひっぱく,じゅんたく,対義語
2784,B,g対義語・類義語,①,,24,混同,峻別,しゅんべつ,こんどう,対義語
2785,B,g対義語・類義語,①,x,25,謙抑,不遜,ふそん,けんよく,対義語
2786,B,g対義語・類義語,①,x,26,黙黙,喋喋,ちょうちょう,もくもく,対義語
2787,B,g対義語・類義語,①,x,27,出立,逗留,とうりゅう,しゅったつ,対義語
2788,B,g対義語・類義語,①,x,28,灌木,喬木,きょうぼく,かんぼく,対義語
2789,B,g対義語・類義語,①,,29,配下,首魁,しゅかい,はいか,対義語
2790,B,g対義語・類義語,①,,30,秩序,混沌,こんとん,ちつじょ,対義語
2791,B,g対義語・類義語,①,x,31,枯渇,充溢,じゅういつ,こかつ,対義語
2792,B,g対義語・類義語,①,x,32,覚醒,昏睡,こんすい,かくせい,対義語
2793,B,g対義語・類義語,①,,33,文治,武断,ぶだん,ぶんち,対義語
2794,B,g対義語・類義語,①,,34,直進,迂回,うかい,ちょくしん,対義語
2795,B,g対義語・類義語,①,x,35,閑居,幽棲,ゆうせい,かんきょ,類義語
2796,B,g対義語・類義語,①,x,36,出奔,逐電,ちくでん,しゅっぽん,類義語
2797,B,g対義語・類義語,①,,37,元凶,首魁,しゅかい,げんきょう,類義語
2798,B,g対義語・類義語,①,x,38,監視,哨戒,しょうかい,かんし,類義語
2799,B,g対義語・類義語,①,,39,封鎖,閉塞,へいそく,ふうさ,類義語
2800,B,g対義語・類義語,①,x,40,旺盛,軒昂,けんこう,おうせい,類義語
2801,B,g対義語・類義語,①,,41,蔓延,流布,るふ,まんえん,類義語
2802,B,g対義語・類義語,①,,42,壊滅,瓦解,がかい,かいめつ,類義語
2803,B,g対義語・類義語,①,,43,虚実,真贋,しんがん,きょじつ,類義語
2804,B,g対義語・類義語,①,x,44,難解,晦渋,かいじゅう,なんかい,類義語
2805,B,g対義語・類義語,①,x,45,復活,蘇生,そせい,ふっかつ,類義語
2806,B,g対義語・類義語,①,x,46,容赦,宥恕,ゆうじょ,ようしゃ,類義語
2807,B,g対義語・類義語,①,,47,懐柔,籠絡,ろうらく,かいじゅう,類義語
2808,B,g対義語・類義語,①,,48,台頭,勃興,ぼっこう,たいとう,類義語
2809,B,g対義語・類義語,②,,1,破綻,弥縫,びほう,はたん,対義語
2810,B,g対義語・類義語,②,x,2,狭量,鷹揚,おうよう,きょうりょう,対義語
2811,B,g対義語・類義語,②,,3,硬直,弛緩,しかん,こうちょく,対義語
2812,B,g対義語・類義語,②,,4,斬新,常套,じょうとう,ざんしん,対義語
2813,B,g対義語・類義語,②,x,5,寛大,峻烈,しゅんれつ,かんだい,対義語
2814,B,g対義語・類義語,②,,6,出立,逗留,とうりゅう,しゅったつ,対義語
2815,B,g対義語・類義語,②,,7,還俗,剃髪,ていはつ,げんぞく,対義語
2816,B,g対義語・類義語,②,x,8,匡正,歪曲,わいきょく,きょうせい,対義語
2817,B,g対義語・類義語,②,,9,該博,蒙昧,もうまい,がいはく,対義語
2818,B,g対義語・類義語,②,,10,称賛,悪罵,あくば,しょうさん,対義語
2819,B,g対義語・類義語,②,x,11,杜撰,雑駁,ざっぱく,ずさん,類義語
2820,B,g対義語・類義語,②,x,12,意趣,怨恨,えんこん,いしゅ,類義語
2821,B,g対義語・類義語,②,x,13,寄留,仮寓,かぐう,きりゅう,類義語
2822,B,g対義語・類義語,②,x,14,契合,吻合,ふんごう,けいごう,類義語
2823,B,g対義語・類義語,②,x,15,隠蔽,秘匿,ひとく,いんぺい,類義語
2824,B,g対義語・類義語,②,,16,旺盛,軒昂,けんこう,おうせい,類義語
2825,B,g対義語・類義語,②,,17,可憐,清楚,せいそ,かれん,類義語
2826,B,g対義語・類義語,②,,18,全快,平癒,へいゆ,ぜんかい,類義語
2827,B,g対義語・類義語,②,,19,果報,冥利,みょうり,かほう,類義語
2828,B,g対義語・類義語,②,,20,壊滅,瓦解,がかい,かいめつ,類義語
2829,B,g対義語・類義語,②,x,21,必然,蓋然,がいぜん,ひつぜん,対義語
2830,B,g対義語・類義語,②,x,22,進捗,凝滞,ぎょうたい,しんちょく,対義語
2831,B,g対義語・類義語,②,x,23,正史,稗史,はいし,せいし,対義語
2832,B,g対義語・類義語,②,,24,直進,迂回,うかい,ちょくしん,対義語
2833,B,g対義語・類義語,②,,25,抑止,煽動,せんどう,よくし,対義語
2834,B,g対義語・類義語,②,,26,称賛,叱責,しっせき,しょうさん,対義語
2835,B,g対義語・類義語,②,x,27,抽出,悉皆,しっかい,ちゅうしゅつ,対義語
2836,B,g対義語・類義語,②,x,28,晦日,朔日,さくじつ,みそか,対義語
2837,B,g対義語・類義語,②,x,29,至近,遼遠,遼遠,しきん,対義語
2838,B,g対義語・類義語,②,x,30,他人,親戚,しんせき,たにん,対義語
2839,B,g対義語・類義語,②,,31,冷静,激昂,げきこう,れいせい,対義語
2840,B,g対義語・類義語,②,x,32,論難,反駁,はんばく,ろんなん,対義語
2841,B,g対義語・類義語,②,x,33,雄飛,雌伏,しふく,ゆうひ,対義語
2842,B,g対義語・類義語,②,x,34,野鳥,家禽,かきん,やちょう,対義語
2843,B,g対義語・類義語,②,x,35,競争,角逐,かくちく,きょうそう,類義語
2844,B,g対義語・類義語,②,x,36,世話,斡旋,あっせん,せわ,類義語
2845,B,g対義語・類義語,②,,37,戯言,妄語,もうご,たわごと,類義語
2846,B,g対義語・類義語,②,x,38,傍観,坐視,ざし,ぼうかん,類義語
2847,B,g対義語・類義語,②,x,39,峻厳,苛烈,かれつ,しゅんげん,類義語
2848,B,g対義語・類義語,②,,40,機敏,敏捷,びんしょう,きびん,類義語
2849,B,g対義語・類義語,②,,41,容赦,寛恕,かんじょ,ようしゃ,類義語
2850,B,g対義語・類義語,②,,42,収奪,搾取,さくしゅ,しゅうだつ,類義語
2851,B,g対義語・類義語,②,x,43,横行,跳梁,ちょうりょう,おうこう,類義語
2852,B,g対義語・類義語,②,x,44,軽侮,蔑視,べっし,けいぶ,類義語
2853,B,g対義語・類義語,②,,45,学識,造詣,ぞうけい,がくしき,類義語
2854,B,g対義語・類義語,②,,46,続出,頻発,ひんぱつ,ぞくしゅつ,類義語
2855,B,g対義語・類義語,②,x,47,敗残,零落,れいらく,はいざん,類義語
2856,B,g対義語・類義語,②,x,48,隠密,間諜,かんちょう,おんみつ,類義語
2857,B,h同音・同訓異字,①,,1,生来淡白な性格だ。,淡白,たんぱく,,
2858,B,h同音・同訓異字,①,,2,豆類は植物性の蛋白源だ。,蛋白,たんぱく,,
2859,B,h同音・同訓異字,①,,3,神の裁きを受ける。,裁,さば,く,
2860,B,h同音・同訓異字,①,x,4,騎手の手綱捌きが巧みだ。,捌,さば,く,
2861,B,h同音・同訓異字,①,,5,政治情勢の趨向が変化する。,趨向,すうこう,,
2862,B,h同音・同訓異字,①,,6,嵩高な法王の前に歩み出る。,嵩高,すうこう,,
2863,B,h同音・同訓異字,①,,7,浅瀬は船が座礁しやすい。,座礁,ざしょう,,
2864,B,h同音・同訓異字,①,x,8,転んで足首を挫傷した。,挫傷,ざしょう,,
2865,B,h同音・同訓異字,①,x,9,荒唐無稽な映画が人気だ。,荒唐,こうとう,,
2866,B,h同音・同訓異字,①,x,10,喉頭の炎症で熱が出る。,喉頭,こうとう,,
2867,B,h同音・同訓異字,①,,11,寺院は古色蒼然としていた。,蒼然,そうぜん,,
2868,B,h同音・同訓異字,①,,12,凶変に公衆は騒然となった。,騒然,そうぜん,,
2869,B,h同音・同訓異字,①,,13,幼児には親の庇護が欠かせない。,庇護,ひご,,
2870,B,h同音・同訓異字,①,x,14,流言飛語に惑わされるな。,飛語,ひご,,
2871,B,h同音・同訓異字,①,,15,蟻の這い出る隙もない。,隙,すき,,
2872,B,h同音・同訓異字,①,x,16,数寄を凝らした屋敷を建てる。,数寄,すき,,
2873,B,h同音・同訓異字,①,x,17,吉日に華燭の典をあげる。,華燭,かしょく,,
2874,B,h同音・同訓異字,①,,18,過食ぎみで体重が増えた。,過食,かしょく,,
2875,B,h同音・同訓異字,①,,19,陽気が春めいてきた。,陽気,ようき,,
2876,B,h同音・同訓異字,①,,20,魔女は妖気を漂わせていた。,妖気,ようき,,
2877,B,h同音・同訓異字,①,,21,二人の関係は公然の秘密だ。,公然,こうぜん,,
2878,B,h同音・同訓異字,①,x,22,山の頂で浩然の気を養う。,浩然,こうぜん,,
2879,B,h同音・同訓異字,①,,23,恐怖に顔面蒼白となる。,蒼白,そうはく,,
2880,B,h同音・同訓異字,①,x,24,魚の切り身を糟粕に漬ける。,糟粕,そうはく,,
2881,B,h同音・同訓異字,①,,25,貴族は卑俗な人々を見下した。,卑俗,ひぞく,,
2882,B,h同音・同訓異字,①,x,26,七人の侍が匪賊を懲らしめた。,匪賊,ひぞく,,
2883,B,h同音・同訓異字,①,x,27,留学にかかる費えを用意する。,費,つい,える,
2884,B,h同音・同訓異字,①,,28,留学の夢が潰えた。,潰,つい,える,
2885,B,h同音・同訓異字,①,,29,彼は時代の寵児だ。,寵児,ちょうじ,,
2886,B,h同音・同訓異字,①,,30,葬儀で弔辞を頼まれる。,弔辞,ちょうじ,,
2887,B,h同音・同訓異字,①,,31,注文品の不足を塡補する。,塡補,てんぽ,,
2888,B,h同音・同訓異字,①,,32,住宅を改修して店舗にする。,店舗,てんぽ,,
2889,B,h同音・同訓異字,①,,33,右目の瞳孔が散大している。,瞳孔,どうこう,,
2890,B,h同音・同訓異字,①,,34,世界情勢の動向を占う。,動向,どうこう,,
2891,B,h同音・同訓異字,①,,35,焚き火が炎炎と燃える。,炎炎,えんえん,,
2892,B,h同音・同訓異字,①,,36,長距離を走って気息奄奄だ。,奄奄,えんえん,,
2893,B,h同音・同訓異字,①,,37,紙屑は専用の箱に捨てなさい。,屑,くず,,
2894,B,h同音・同訓異字,①,x,38,空き地に葛が生い茂っている。,葛,くず,,
2895,B,h同音・同訓異字,①,,39,町人に扮装して逃亡する。,扮装,ふんそう,,
2896,B,h同音・同訓異字,①,,40,二国間の紛争の収拾を図る。,紛争,ふんそう,,
2897,B,h同音・同訓異字,①,x,41,白紙に罫を引いた。,罫,けい,,
2898,B,h同音・同訓異字,①,,42,地図の経線は南北に引かれる。,経,けい,,
2899,B,h同音・同訓異字,①,,43,薬で筋肉を弛緩させる。,弛緩,しかん,,
2900,B,h同音・同訓異字,①,,44,藩に士官することになった。,士官,しかん,,
2901,B,h同音・同訓異字,①,,45,怨霊が夢枕に立つ。,怨霊,おんりょう,,
2902,B,h同音・同訓異字,①,x,46,叔父は温良な性格だった。,温良,おんりょう,,
2903,B,h同音・同訓異字,①,x,47,和食の正餐は本膳料理だ。,正餐,せいさん,,
2904,B,h同音・同訓異字,①,x,48,この計画に成算はあるのか。,成算,せいさん,,
2905,B,h同音・同訓異字,①,x,49,恰幅のよい紳士だ。,恰幅,かっぷく,,
2906,B,h同音・同訓異字,①,,50,家老一族は割腹した。,割腹,かっぷく,,
2907,B,h同音・同訓異字,①,,51,一流大学を卒業した才媛だ。,才媛,さいえん,,
2908,B,h同音・同訓異字,①,,52,芝居の再演が決定する。,再演,さいえん,,
2909,B,h同音・同訓異字,①,x,53,異国の町で出会うとは奇遇だ。,奇遇,きぐう,,
2910,B,h同音・同訓異字,①,,54,半年ほど親戚宅に寄寓した。,寄寓,きぐう,,
2911,B,h同音・同訓異字,①,x,55,上司の職務命令に違背する。,違背,いはい,,
2912,B,h同音・同訓異字,①,x,56,父親の位牌を仏壇に祭る。,位牌,いはい,,
2913,B,i誤字訂正,①,x,1,政府は、隣国の石油供給停止措置に遺憾の意を表明し、強硬な態度で解除を要求した。,遺憾,いかん,,異憾
2914,B,i誤字訂正,①,,2,収賄容疑に問われた汚職議員との印象を払拭できず、選挙に臨んだが苦戦した。,払拭,ふっしょく,,払色
2915,B,i誤字訂正,①,x,3,閣内不統一と民政混乱の責任を負い、常相は謹んで書翰をもって皇帝に骸骨を乞うた。,丞相,じょうしょう,,常相
2916,B,i誤字訂正,①,,4,一代で巨万の富を築き時代の寵児と評された敏腕の経営者は、志半ばで病に倒れた。,寵児,ちょうじ,,超児
2917,B,i誤字訂正,①,,5,異業種からの顧問就任だが、現地の内情は知悉しており仕事には何ら支障はない。,知悉,ちしつ,,致悉
2918,B,i誤字訂正,①,,6,職と住居を失い飢寒に苦しむ労働者が続出し、社会の状況は極めて逼迫している。,逼迫,ひっぱく,,必迫
2919,B,i誤字訂正,①,,7,大学で教鞭を執る諮問委員が官僚の煮え切らない答弁に激昂し、会議の中途で退席した。,激昂,げきこう,,激抗
2920,B,i誤字訂正,①,x,8,厳父は「李下に冠を正さず」という諺を引用し、会計処理の粉飾を疑われた次男を諭した。,李下,りか,,梨下
2921,B,i誤字訂正,①,,9,巧みに練られた作戦は隠密裡に進められ、遂に組織の中枢部への潜入に成功した。,隠密,おんみつ,,隠蜜
2922,B,i誤字訂正,①,,10,政府は税制優遇措置撤廃法案の成立のため、野党の懐柔を試みたが奏功せず苦汁を嘗めた。,懐柔,かいじゅう,,回柔
2923,B,i誤字訂正,①,x,11,愛に恵まれない天涯孤独の画家の筆致からは、人生に対する悲哀と諦観がにじみ出ている。,諦観,ていかん,,諦感
2924,B,i誤字訂正,①,,12,壮図を抱き情熱をもって夢を語ったが、朋友に荒唐無稽と言下に否定された。,無稽,むけい,,無計
2925,B,i誤字訂正,①,,13,下請け業者から仲介料の名目で搾取を続け、案の定、窮鼠猫を嚙むの事態を招いた。,窮鼠,きゅうそ,,急鼠
2926,B,i誤字訂正,①,,14,隣国の宥和政策が独裁者を増長させ大戦惹起した歴史の轍を踏まないことが肝要だ。,轍,てつ,,迭
2927,B,i誤字訂正,①,,15,摩天楼の窓から見下ろすと、眼下に鬱陶しい濃い霧が立ち籠めている。,鬱陶,うっとう,しい,鬱藤
2928,B,i誤字訂正,①,,16,一族は兵糧攻めに遭いながらも籠城しつつ抗戦を続け、援軍の到着を待った。,籠城,ろうじょう,,楼城
2929,B,i誤字訂正,①,x,17,年の瀬の繁華街は書き入れ時で、怒濤の如く人波が店に押し寄せている。,書,か,く,搔
2930,B,i誤字訂正,①,,18,新種の疫病が広まり、治療法に関する情報が錯綜して流言飛語が蔓延る。,錯綜,さくそう,,錯争
2931,B,i誤字訂正,①,,19,年貢の催促で逗留する藩の役人への賄賂と饗応のため、貧民の家計は更に困窮を極めた。,逗留,とうりゅう,,踏留
